customer_id,company_name,email,industry,country,plan,segment,mrr,arr,customer_since,is_churned,churned_at,created_at,updated_at
CUST-00303,Preston-Rivera,brandonalvarez@prince-smith.com,Fintech,United States,enterprise,Enterprise,5587.81,67053.72,2023-08-28,True,2024-06-15,2023-08-28,2026-06-29T14:45:53.467523
CUST-00304,Cameron-Garrison,comptonjeremy@mccann-ramos.com,Consulting,Nigeria,growth,SMB,432.99,5195.88,2024-10-24,False,,2024-10-24,2026-06-29T14:45:53.468003
CUST-00305,"Butler, Brewer and Lopez",robinrussell@malone-camacho.com,Education,United Kingdom,enterprise,Enterprise,2888.49,34661.88,2024-08-20,False,,2024-08-20,2026-06-29T14:45:53.468562
CUST-00306,Jones Ltd,htaylor@johnson.com,Consulting,Singapore,starter,SMB,45.69,548.28,2025-09-06,False,,2025-09-06,2026-06-29T14:45:53.468989
CUST-00307,Bryant LLC,joshuacolon@sanders.com,Consulting,Nigeria,starter,SMB,36.76,441.12,2024-07-20,False,,2024-07-20,2026-06-29T14:45:53.469500
CUST-00308,Wheeler-Thompson,wmatthews@martin-kline.com,Healthcare,Germany,starter,SMB,73.24,878.88,2025-01-27,False,,2025-01-27,2026-06-29T14:45:53.469933
CUST-00309,Hughes and Sons,mercedesholland@clark.com,Consulting,Netherlands,enterprise,Enterprise,2011.51,24138.12,2024-09-13,False,,2024-09-13,2026-06-29T14:45:53.470428
CUST-00310,Holland PLC,walkercharlene@marquez-fletcher.com,Real Estate,United Kingdom,growth,SMB,364.75,4377.0,2025-07-04,True,2027-01-23,2025-07-04,2026-06-29T14:45:53.470845
CUST-00311,York-Stevens,stevenbyrd@sanders.com,Marketing,France,starter,SMB,56.33,675.96,2025-04-17,False,,2025-04-17,2026-06-29T14:45:53.471401
CUST-00312,"Wheeler, Campbell and Cohen",rbrown@nguyen.com,Fintech,France,business,Mid-Market,1619.97,19439.64,2025-11-17,False,,2025-11-17,2026-06-29T14:45:53.471970
CUST-00313,Holmes and Sons,trujilloleah@powell.com,Consulting,India,growth,SMB,392.18,4706.16,2024-04-16,False,,2024-04-16,2026-06-29T14:45:53.472455
CUST-00314,Bright-Green,vsullivan@aguilar.com,Real Estate,Kenya,business,Mid-Market,699.11,8389.32,2026-04-12,False,,2026-04-12,2026-06-29T14:45:53.472820
CUST-00315,"Reeves, Parks and Little",qknox@romero-bruce.net,Legal,Kenya,growth,SMB,431.15,5173.8,2024-12-13,False,,2024-12-13,2026-06-29T14:45:53.473318
CUST-00316,Davis-Anderson,jessica82@lam.com,Legal,United States,growth,SMB,423.6,5083.2,2024-04-05,True,2025-03-01,2024-04-05,2026-06-29T14:45:53.473796
CUST-00317,French-Rivera,brenda71@brown-walters.org,SaaS,France,growth,SMB,116.52,1398.24,2024-10-18,False,,2024-10-18,2026-06-29T14:45:53.474218
CUST-00318,Kennedy and Sons,dillonpatrick@gutierrez-pitts.com,Manufacturing,Singapore,business,Mid-Market,1272.08,15264.96,2026-02-17,False,,2026-02-17,2026-06-29T14:45:53.474634
CUST-00319,Cooper PLC,tthomas@maxwell.com,Education,France,business,Mid-Market,553.93,6647.16,2024-01-28,False,,2024-01-28,2026-06-29T14:45:53.474925
CUST-00320,Edwards Inc,hayesjason@johnston.info,Fintech,France,starter,SMB,89.61,1075.32,2026-03-05,False,,2026-03-05,2026-06-29T14:45:53.475260
CUST-00321,Mendez Ltd,epowell@smith-ferguson.com,Marketing,France,enterprise,Enterprise,9114.89,109378.68,2023-11-12,False,,2023-11-12,2026-06-29T14:45:53.475633
CUST-00322,Sherman-Schmidt,rhodescourtney@perez.com,Manufacturing,Germany,growth,SMB,297.48,3569.76,2023-07-20,False,,2023-07-20,2026-06-29T14:45:53.476065
CUST-00323,Reyes PLC,gary04@bryant-meyer.net,Consulting,Canada,starter,SMB,79.9,958.8,2024-01-15,True,2025-08-25,2024-01-15,2026-06-29T14:45:53.476406
CUST-00324,Barron-Cowan,wendy75@martin.com,Education,Germany,business,Mid-Market,980.82,11769.84,2024-12-04,True,2026-04-04,2024-12-04,2026-06-29T14:45:53.476747
CUST-00325,Acosta and Sons,jessicalawrence@martinez.com,Legal,United States,enterprise,Enterprise,3332.16,39985.92,2024-06-17,False,,2024-06-17,2026-06-29T14:45:53.477095
CUST-00326,"Scott, Nichols and Williams",stanleydesiree@williams.biz,SaaS,United Kingdom,business,Mid-Market,1421.28,17055.36,2025-01-31,False,,2025-01-31,2026-06-29T14:45:53.477598
CUST-00327,Martinez-King,jamiejennings@turner.com,Healthcare,United States,enterprise,Enterprise,4905.49,58865.88,2025-05-19,False,,2025-05-19,2026-06-29T14:45:53.478009
CUST-00328,"Nelson, Obrien and Taylor",huntchristine@wilson-rodriguez.com,Legal,United States,growth,SMB,438.47,5261.64,2026-04-23,False,,2026-04-23,2026-06-29T14:45:53.478569
CUST-00329,Strickland PLC,michaelortiz@williams.com,Real Estate,France,growth,SMB,125.89,1510.68,2026-01-30,False,,2026-01-30,2026-06-29T14:45:53.478914
CUST-00330,Rivera-Smith,meadowsmary@snyder.com,Healthcare,Kenya,enterprise,Enterprise,9594.74,115136.88,2026-06-02,True,2027-10-05,2026-06-02,2026-06-29T14:45:53.479629
CUST-00331,Newman-Bryant,joseph01@sawyer.com,Consulting,Canada,business,Mid-Market,1057.02,12684.24,2023-12-03,False,,2023-12-03,2026-06-29T14:45:53.480010
CUST-00332,Simmons-Wilson,smithdevon@jackson.org,E-commerce,United Kingdom,business,Mid-Market,1096.05,13152.6,2026-05-15,False,,2026-05-15,2026-06-29T14:45:53.480569
CUST-00333,"Davis, Briggs and White",dross@houston-vaughn.info,Marketing,Nigeria,starter,SMB,80.5,966.0,2024-08-18,False,,2024-08-18,2026-06-29T14:45:53.481073
CUST-00334,"Mercado, Jackson and Anderson",jarvismegan@perry.info,Legal,Australia,starter,SMB,47.32,567.84,2025-04-14,False,,2025-04-14,2026-06-29T14:45:53.481559
CUST-00335,"Kim, Carr and Maxwell",huffmannichole@mcpherson.com,E-commerce,United Kingdom,business,Mid-Market,1539.97,18479.64,2025-11-28,False,,2025-11-28,2026-06-29T14:45:53.482183
CUST-00336,Williams-Green,alexander89@cunningham.com,Legal,United Kingdom,growth,SMB,440.13,5281.56,2025-03-28,False,,2025-03-28,2026-06-29T14:45:53.482670
CUST-00337,"Watts, Montgomery and Reynolds",timothyalvarado@cruz.org,Manufacturing,Nigeria,business,Mid-Market,1500.76,18009.12,2025-09-12,False,,2025-09-12,2026-06-29T14:45:53.483294
CUST-00338,Schneider and Sons,kchristian@walton.com,Healthcare,France,business,Mid-Market,1836.0,22032.0,2023-09-21,False,,2023-09-21,2026-06-29T14:45:53.483588
CUST-00339,Williams-Walker,ppowell@stevens.info,Healthcare,Australia,growth,SMB,147.54,1770.48,2024-11-24,False,,2024-11-24,2026-06-29T14:45:53.483949
CUST-00340,West-Wilson,bmcgee@powell.net,Real Estate,Singapore,enterprise,Enterprise,2209.27,26511.24,2023-11-12,False,,2023-11-12,2026-06-29T14:45:53.484325
CUST-00341,Petersen PLC,pamela83@powers.com,Education,Netherlands,growth,SMB,343.78,4125.36,2025-10-28,True,2027-12-01,2025-10-28,2026-06-29T14:45:53.484749
CUST-00342,Rivera-Saunders,xmoran@chavez.com,Consulting,United Kingdom,enterprise,Enterprise,6204.57,74454.84,2024-06-09,False,,2024-06-09,2026-06-29T14:45:53.485253
CUST-00343,Gallegos-Brandt,amy51@prince.com,Legal,Singapore,growth,SMB,487.95,5855.4,2024-12-10,False,,2024-12-10,2026-06-29T14:45:53.485598
CUST-00344,King and Sons,davidphelps@bryant.com,Manufacturing,Kenya,business,Mid-Market,691.5,8298.0,2025-03-25,False,,2025-03-25,2026-06-29T14:45:53.485942
CUST-00345,Williams-Schultz,bartonshannon@lawrence.com,Manufacturing,United States,growth,SMB,406.11,4873.32,2023-12-13,True,2026-05-12,2023-12-13,2026-06-29T14:45:53.486508
CUST-00346,"Williams, Mcconnell and Roberson",xglass@holt.com,Healthcare,France,starter,SMB,65.27,783.24,2025-09-29,False,,2025-09-29,2026-06-29T14:45:53.486947
CUST-00347,Sandoval-Obrien,william66@moon.com,Education,United Kingdom,growth,SMB,237.41,2848.92,2023-12-06,False,,2023-12-06,2026-06-29T14:45:53.487443
CUST-00348,Ballard-Taylor,megan85@doyle.com,Education,Canada,business,Mid-Market,793.45,9521.4,2024-09-27,False,,2024-09-27,2026-06-29T14:45:53.487934
CUST-00349,"Roberts, Reed and Chambers",williambenson@page-hodges.net,Healthcare,South Africa,business,Mid-Market,1420.64,17047.68,2026-02-22,True,2027-11-08,2026-02-22,2026-06-29T14:45:53.488510
CUST-00350,"Duncan, Contreras and Butler",natalie60@rodriguez.com,Consulting,France,growth,SMB,167.48,2009.76,2025-07-14,False,,2025-07-14,2026-06-29T14:45:53.489078
CUST-00351,Christensen-Martin,frances20@mueller.com,SaaS,Kenya,starter,SMB,86.77,1041.24,2024-05-04,True,2026-08-01,2024-05-04,2026-06-29T14:45:53.489568
CUST-00352,Jensen Ltd,juliahoffman@dixon.com,Marketing,South Africa,business,Mid-Market,1475.69,17708.28,2025-06-01,False,,2025-06-01,2026-06-29T14:45:53.489940
CUST-00353,"Williams, James and Butler",tammy00@king.info,Education,Kenya,starter,SMB,63.86,766.32,2026-06-09,False,,2026-06-09,2026-06-29T14:45:53.490500
CUST-00354,"Bush, Holland and Fischer",kimberlybrandt@cole-lucero.com,Marketing,Germany,business,Mid-Market,1223.42,14681.04,2024-06-13,False,,2024-06-13,2026-06-29T14:45:53.491057
CUST-00355,Moss Inc,rwilliams@baker.com,Legal,Netherlands,enterprise,Enterprise,2582.78,30993.36,2024-04-14,True,2025-09-21,2024-04-14,2026-06-29T14:45:53.491495
CUST-00356,Mckinney-Moore,sarahcarlson@gilbert.org,Real Estate,India,enterprise,Enterprise,3631.18,43574.16,2024-11-23,False,,2024-11-23,2026-06-29T14:45:53.492050
CUST-00357,Jones-Zimmerman,susanmeyer@moore.com,Marketing,Canada,business,Mid-Market,1600.3,19203.6,2025-10-30,False,,2025-10-30,2026-06-29T14:45:53.492655
CUST-00358,Alvarado LLC,kelly98@barajas-colon.com,E-commerce,Singapore,business,Mid-Market,1271.47,15257.64,2024-06-06,True,2024-11-08,2024-06-06,2026-06-29T14:45:53.492998
CUST-00359,"Reed, Allen and May",susanfleming@james-hogan.com,SaaS,Germany,business,Mid-Market,1173.39,14080.68,2023-12-24,True,2025-02-19,2023-12-24,2026-06-29T14:45:53.493567
CUST-00360,Fernandez-Campbell,willie87@williams-villanueva.com,Healthcare,France,enterprise,Enterprise,3985.16,47821.92,2025-02-17,False,,2025-02-17,2026-06-29T14:45:53.493976
CUST-00361,"Miller, Davis and Bonilla",simsjason@ayala.com,Manufacturing,Singapore,business,Mid-Market,783.75,9405.0,2024-11-07,False,,2024-11-07,2026-06-29T14:45:53.494609
CUST-00362,"Poole, Johns and Figueroa",elucas@parks.com,Fintech,Netherlands,enterprise,Enterprise,9031.61,108379.32,2024-05-13,False,,2024-05-13,2026-06-29T14:45:53.496383
CUST-00363,Brown LLC,andrewsjeremy@russell-hayes.biz,Real Estate,United States,enterprise,Enterprise,9732.49,116789.88,2023-11-11,False,,2023-11-11,2026-06-29T14:45:53.497125
CUST-00364,Smith-Nunez,maychristine@richards.net,Legal,Germany,starter,SMB,48.69,584.28,2025-05-01,False,,2025-05-01,2026-06-29T14:45:53.497692
CUST-00365,Buchanan-Turner,campbellsara@foster-guerrero.info,Education,India,starter,SMB,88.3,1059.6,2023-12-10,False,,2023-12-10,2026-06-29T14:45:53.498221
CUST-00366,"Robinson, Francis and Robles",susan24@eaton.com,Marketing,United States,business,Mid-Market,1644.79,19737.48,2024-02-26,False,,2024-02-26,2026-06-29T14:45:53.498877
CUST-00367,"Baxter, Thomas and Williams",fmedina@clark-figueroa.com,Marketing,Nigeria,growth,SMB,244.01,2928.12,2023-07-16,False,,2023-07-16,2026-06-29T14:45:53.499430
CUST-00368,Whitehead-York,eugenewalker@lee-white.org,Consulting,Kenya,enterprise,Enterprise,8114.23,97370.76,2024-05-22,False,,2024-05-22,2026-06-29T14:45:53.499985
CUST-00369,"Murray, Dunn and Roberts",kingjames@freeman.com,Real Estate,France,starter,SMB,38.01,456.12,2023-09-21,True,2025-05-14,2023-09-21,2026-06-29T14:45:53.500654
CUST-00370,Harvey-Mccullough,todd59@torres.com,Manufacturing,Netherlands,business,Mid-Market,1631.45,19577.4,2023-12-01,False,,2023-12-01,2026-06-29T14:45:53.501137
CUST-00371,Jackson-Edwards,jenniferdavidson@larsen-taylor.com,Real Estate,Singapore,starter,SMB,32.17,386.04,2024-11-01,True,2026-05-16,2024-11-01,2026-06-29T14:45:53.501634
CUST-00372,Griffin-Hampton,larnold@obrien.com,Healthcare,France,enterprise,Enterprise,3190.53,38286.36,2025-07-13,False,,2025-07-13,2026-06-29T14:45:53.502131
CUST-00373,Baker Ltd,lunapatricia@welch.org,Education,South Africa,business,Mid-Market,742.75,8913.0,2025-10-12,False,,2025-10-12,2026-06-29T14:45:53.502619
CUST-00374,Arnold PLC,jvaldez@long-vance.org,Legal,India,business,Mid-Market,1259.97,15119.64,2024-05-24,False,,2024-05-24,2026-06-29T14:45:53.502999
CUST-00375,Marshall PLC,sanderswayne@allen.com,Real Estate,Kenya,business,Mid-Market,1211.34,14536.08,2024-09-23,True,2025-02-12,2024-09-23,2026-06-29T14:45:53.503481
CUST-00376,Griffin and Sons,jillwebb@williams-juarez.com,SaaS,South Africa,enterprise,Enterprise,6668.62,80023.44,2025-09-04,False,,2025-09-04,2026-06-29T14:45:53.503892
CUST-00377,Wood-Williams,aprilmoody@harrison-gibson.com,Consulting,South Africa,enterprise,Enterprise,4123.24,49478.88,2023-10-04,False,,2023-10-04,2026-06-29T14:45:53.504382
CUST-00378,"Nguyen, Padilla and Boyd",mary49@hudson.org,Healthcare,Nigeria,growth,SMB,387.56,4650.72,2023-08-29,False,,2023-08-29,2026-06-29T14:45:53.504938
CUST-00379,Black Group,zacharygomez@tucker-olson.org,SaaS,South Africa,enterprise,Enterprise,3181.21,38174.52,2026-04-08,False,,2026-04-08,2026-06-29T14:45:53.505356
CUST-00380,"Macias, Gonzales and Hall",jason22@guzman-montoya.com,Marketing,Canada,starter,SMB,42.35,508.2,2023-07-09,False,,2023-07-09,2026-06-29T14:45:53.505846
CUST-00381,Cortez-Olson,lmendoza@holland.com,Consulting,Singapore,enterprise,Enterprise,7523.0,90276.0,2025-04-03,False,,2025-04-03,2026-06-29T14:45:53.506203
CUST-00382,Anderson PLC,dennishunt@thomas.net,Manufacturing,France,starter,SMB,78.4,940.8,2024-07-11,False,,2024-07-11,2026-06-29T14:45:53.506709
CUST-00383,"Costa, Walsh and Johns",stacey37@haney.biz,Healthcare,Singapore,enterprise,Enterprise,6202.82,74433.84,2025-03-19,False,,2025-03-19,2026-06-29T14:45:53.507271
CUST-00384,Norton and Sons,gary57@garza.com,Education,South Africa,business,Mid-Market,1318.41,15820.92,2026-01-17,False,,2026-01-17,2026-06-29T14:45:53.507692
CUST-00385,Mills PLC,mserrano@thompson.org,Manufacturing,Germany,enterprise,Enterprise,3537.11,42445.32,2023-07-24,False,,2023-07-24,2026-06-29T14:45:53.507990
CUST-00386,"Gordon, Wilson and Olson",rachelryan@prince.biz,Education,India,growth,SMB,475.59,5707.08,2023-08-28,False,,2023-08-28,2026-06-29T14:45:53.508508
CUST-00387,Wood-Williams,zperez@clarke-james.org,Legal,France,growth,SMB,375.1,4501.2,2025-09-16,False,,2025-09-16,2026-06-29T14:45:53.508944
CUST-00388,"Davis, Anderson and Woods",reneemiller@mcdowell.com,Manufacturing,Netherlands,business,Mid-Market,930.68,11168.16,2026-06-15,False,,2026-06-15,2026-06-29T14:45:53.509629
CUST-00389,"Wilson, Smith and Pena",robert12@pearson-king.net,Healthcare,Germany,enterprise,Enterprise,8546.02,102552.24,2025-12-12,False,,2025-12-12,2026-06-29T14:45:53.510127
CUST-00390,"Diaz, Hill and Becker",robertbowers@white-hansen.info,Real Estate,Singapore,starter,SMB,49.13,589.56,2025-04-16,False,,2025-04-16,2026-06-29T14:45:53.510715
CUST-00391,Lane-Schroeder,qfitzgerald@adkins.com,Manufacturing,Germany,business,Mid-Market,1620.01,19440.12,2024-07-27,False,,2024-07-27,2026-06-29T14:45:53.511281
CUST-00392,Romero LLC,martintamara@brock.info,Consulting,Australia,business,Mid-Market,704.91,8458.92,2023-12-01,False,,2023-12-01,2026-06-29T14:45:53.511897
CUST-00393,Davis-Baker,christopher06@mendez-meyer.org,E-commerce,Kenya,growth,SMB,119.31,1431.72,2026-01-16,False,,2026-01-16,2026-06-29T14:45:53.512602
CUST-00394,Bowman Group,harrisdiane@mitchell.net,Legal,United Kingdom,growth,SMB,120.0,1440.0,2023-09-26,False,,2023-09-26,2026-06-29T14:45:53.513449
CUST-00395,Gilbert Ltd,warddiana@miller.biz,Healthcare,Netherlands,growth,SMB,101.07,1212.84,2026-06-18,False,,2026-06-18,2026-06-29T14:45:53.514011
CUST-00396,"Foster, Willis and Holmes",calhounandrea@gallegos.com,Education,France,enterprise,Enterprise,5818.59,69823.08,2024-12-28,False,,2024-12-28,2026-06-29T14:45:53.515049
CUST-00397,"Mccarty, Gibson and Powell",greenrichard@hansen.com,Fintech,Kenya,business,Mid-Market,1467.85,17614.2,2024-06-14,False,,2024-06-14,2026-06-29T14:45:53.516077
CUST-00398,Pratt LLC,heather69@carrillo-todd.info,SaaS,Canada,growth,SMB,313.06,3756.72,2024-12-08,False,,2024-12-08,2026-06-29T14:45:53.516671
CUST-00399,Mosley-Atkins,ewilson@schultz-gamble.com,SaaS,Netherlands,enterprise,Enterprise,9056.96,108683.52,2026-05-22,False,,2026-05-22,2026-06-29T14:45:53.517408
CUST-00400,Moses-Black,haynesjose@davis-nunez.com,Education,United States,enterprise,Enterprise,3489.49,41873.88,2024-10-31,False,,2024-10-31,2026-06-29T14:45:53.518219
CUST-00401,"Velazquez, Woods and Gomez",ian37@gonzalez.com,Real Estate,Germany,starter,SMB,49.89,598.68,2023-10-25,False,,2023-10-25,2026-06-29T14:45:53.519118
CUST-00402,Conley PLC,eric11@lowe.info,Legal,Canada,enterprise,Enterprise,9911.8,118941.6,2024-06-19,False,,2024-06-19,2026-06-29T14:45:53.519551
CUST-00403,Duran PLC,charlesnathan@vasquez-galloway.org,Real Estate,Canada,enterprise,Enterprise,4181.7,50180.4,2026-02-06,False,,2026-02-06,2026-06-29T14:45:53.520194
CUST-00404,White-Duran,raymond92@fox.info,SaaS,India,enterprise,Enterprise,7185.28,86223.36,2024-08-28,False,,2024-08-28,2026-06-29T14:45:53.520563
CUST-00405,Shaw Group,stephenmartinez@stevens.com,E-commerce,Canada,business,Mid-Market,1685.15,20221.8,2025-10-16,False,,2025-10-16,2026-06-29T14:45:53.521051
CUST-00406,"Garcia, Ward and Hensley",amyyoung@mullen-cooper.com,Fintech,Netherlands,enterprise,Enterprise,8614.92,103379.04,2025-02-07,False,,2025-02-07,2026-06-29T14:45:53.521600
CUST-00407,Clark-Haynes,michael64@white-anderson.org,Real Estate,Australia,starter,SMB,41.93,503.16,2025-08-11,True,2025-09-16,2025-08-11,2026-06-29T14:45:53.522024
CUST-00408,Olsen Ltd,linda86@gonzalez-marsh.com,Education,France,business,Mid-Market,1074.36,12892.32,2026-05-29,False,,2026-05-29,2026-06-29T14:45:53.522375
CUST-00409,Thompson Group,wendyatkinson@ferguson.com,Education,Kenya,business,Mid-Market,1372.69,16472.28,2025-07-02,False,,2025-07-02,2026-06-29T14:45:53.522861
CUST-00410,"Williams, Garcia and Martin",lisawoods@davis.com,Fintech,Singapore,business,Mid-Market,1538.15,18457.8,2025-11-18,True,2026-10-28,2025-11-18,2026-06-29T14:45:53.523482
CUST-00411,"Frederick, Scott and Smith",bellerin@gonzalez.com,Education,India,growth,SMB,261.17,3134.04,2025-11-15,False,,2025-11-15,2026-06-29T14:45:53.524100
CUST-00412,Nguyen-Dixon,ypreston@mitchell.com,Real Estate,South Africa,starter,SMB,73.71,884.52,2024-09-13,False,,2024-09-13,2026-06-29T14:45:53.524612
CUST-00413,Fisher-Salazar,esweeney@martin.com,Healthcare,Singapore,growth,SMB,186.65,2239.8,2026-03-20,True,2028-05-23,2026-03-20,2026-06-29T14:45:53.524979
CUST-00414,"Carter, Adams and Newman",pam59@sheppard.com,Legal,Nigeria,business,Mid-Market,1122.77,13473.24,2024-11-02,False,,2024-11-02,2026-06-29T14:45:53.525544
CUST-00415,"Young, King and Manning",clarkrandy@brown.net,Consulting,United Kingdom,growth,SMB,403.74,4844.88,2024-01-09,False,,2024-01-09,2026-06-29T14:45:53.526071
CUST-00416,Wise PLC,garciachristine@pena.com,Consulting,United Kingdom,enterprise,Enterprise,6224.38,74692.56,2023-09-20,False,,2023-09-20,2026-06-29T14:45:53.526464
CUST-00417,Rojas Group,davidroberson@johnson.com,E-commerce,South Africa,starter,SMB,87.01,1044.12,2024-06-19,False,,2024-06-19,2026-06-29T14:45:53.526815
CUST-00418,Proctor-Fernandez,amy28@garza.org,Legal,United Kingdom,growth,SMB,164.81,1977.72,2025-07-07,False,,2025-07-07,2026-06-29T14:45:53.527222
CUST-00419,"Bowman, Ferguson and Stout",zfernandez@ramos.biz,Manufacturing,Singapore,growth,SMB,385.77,4629.24,2025-05-04,False,,2025-05-04,2026-06-29T14:45:53.528162
CUST-00420,Torres Inc,mauriceharrison@watts.info,Legal,South Africa,starter,SMB,60.74,728.88,2024-08-05,False,,2024-08-05,2026-06-29T14:45:53.528619
CUST-00421,Cannon LLC,laurakelley@jenkins.biz,Education,India,starter,SMB,68.12,817.44,2024-10-06,False,,2024-10-06,2026-06-29T14:45:53.529024
CUST-00422,Martin Ltd,oclayton@miller-garrett.net,E-commerce,South Africa,starter,SMB,56.72,680.64,2025-03-03,False,,2025-03-03,2026-06-29T14:45:53.529454
CUST-00423,"Cohen, Mitchell and Paul",robert12@roberts.info,Fintech,Nigeria,starter,SMB,32.17,386.04,2026-02-05,False,,2026-02-05,2026-06-29T14:45:53.530334
CUST-00424,Nelson-Dean,malikhernandez@johnson.com,Legal,United States,starter,SMB,94.42,1133.04,2026-02-12,True,2027-01-01,2026-02-12,2026-06-29T14:45:53.530938
CUST-00425,"Smith, Davis and Smith",matthewcollins@bolton-ford.com,Marketing,France,enterprise,Enterprise,3438.85,41266.2,2025-05-10,True,2026-07-05,2025-05-10,2026-06-29T14:45:53.531499
CUST-00426,Bridges and Sons,adamsphilip@harrison.biz,Marketing,United Kingdom,enterprise,Enterprise,8955.96,107471.52,2024-11-23,False,,2024-11-23,2026-06-29T14:45:53.531990
CUST-00427,Villegas Ltd,paulproctor@rojas.com,Healthcare,Nigeria,growth,SMB,360.41,4324.92,2023-07-18,False,,2023-07-18,2026-06-29T14:45:53.532343
CUST-00428,"Wise, Boyd and Hendrix",tprice@moore-chandler.net,E-commerce,United States,enterprise,Enterprise,6229.74,74756.88,2025-06-13,False,,2025-06-13,2026-06-29T14:45:53.532846
CUST-00429,King Ltd,james03@young.com,Manufacturing,Netherlands,starter,SMB,97.49,1169.88,2025-09-15,False,,2025-09-15,2026-06-29T14:45:53.533122
CUST-00430,Bauer PLC,fosterjohn@perkins.info,Real Estate,Canada,enterprise,Enterprise,8585.88,103030.56,2023-07-22,False,,2023-07-22,2026-06-29T14:45:53.533475
CUST-00431,"Moore, Townsend and Wright",ndavis@galvan-shea.com,Fintech,United States,business,Mid-Market,781.72,9380.64,2026-06-02,False,,2026-06-02,2026-06-29T14:45:53.533988
CUST-00432,Newman-Miles,martinezjesse@kramer.info,SaaS,Australia,enterprise,Enterprise,6918.39,83020.68,2023-09-29,False,,2023-09-29,2026-06-29T14:45:53.534580
CUST-00433,Norris LLC,johnwilliams@kim.com,Legal,South Africa,growth,SMB,125.92,1511.04,2024-04-23,False,,2024-04-23,2026-06-29T14:45:53.535076
CUST-00434,Stephens LLC,mhill@martin.com,Legal,Australia,starter,SMB,46.13,553.56,2025-11-25,True,2027-06-30,2025-11-25,2026-06-29T14:45:53.535519
CUST-00435,Gibson-Parsons,bgross@vincent.com,Healthcare,Nigeria,growth,SMB,400.75,4809.0,2025-10-17,False,,2025-10-17,2026-06-29T14:45:53.536028
CUST-00436,"Fuentes, Lee and Vega",chloemorris@morris.com,Consulting,France,business,Mid-Market,850.24,10202.88,2026-04-16,False,,2026-04-16,2026-06-29T14:45:53.536652
CUST-00437,Russo and Sons,washingtoncorey@may.org,Manufacturing,Australia,business,Mid-Market,854.36,10252.32,2024-01-16,False,,2024-01-16,2026-06-29T14:45:53.537137
CUST-00438,"Scott, Diaz and Obrien",smithsamantha@henry.com,Consulting,India,enterprise,Enterprise,4403.01,52836.12,2026-06-22,True,2027-01-17,2026-06-22,2026-06-29T14:45:53.537770
CUST-00439,"Paul, Zamora and Short",colonjoseph@navarro.com,Real Estate,Kenya,enterprise,Enterprise,6445.81,77349.72,2025-01-09,True,2026-12-27,2025-01-09,2026-06-29T14:45:53.538281
CUST-00440,"Davis, Hardy and Schmidt",jamessandoval@garrett.biz,Marketing,Netherlands,enterprise,Enterprise,8285.44,99425.28,2024-05-29,False,,2024-05-29,2026-06-29T14:45:53.538916
CUST-00441,"Ray, Craig and Park",kandrade@pierce.com,Manufacturing,Singapore,growth,SMB,218.96,2627.52,2023-12-09,False,,2023-12-09,2026-06-29T14:45:53.539356
CUST-00442,Ferguson PLC,umahoney@frey.biz,Healthcare,Singapore,growth,SMB,438.74,5264.88,2026-04-15,False,,2026-04-15,2026-06-29T14:45:53.539802
CUST-00443,"Allen, Gardner and Brooks",michael77@smith-johnson.com,Manufacturing,Nigeria,starter,SMB,68.37,820.44,2024-11-12,False,,2024-11-12,2026-06-29T14:45:53.540299
CUST-00444,Holmes LLC,evansjeffrey@smith-short.com,Real Estate,Kenya,growth,SMB,254.37,3052.44,2026-01-09,False,,2026-01-09,2026-06-29T14:45:53.540879
CUST-00445,"Hawkins, Howe and Moore",stevenseric@richardson-perkins.com,Fintech,Nigeria,starter,SMB,93.56,1122.72,2025-11-05,False,,2025-11-05,2026-06-29T14:45:53.541643
CUST-00446,Davis-Ross,jessicacummings@thompson-petersen.org,Consulting,South Africa,growth,SMB,119.61,1435.32,2024-07-31,False,,2024-07-31,2026-06-29T14:45:53.542378
CUST-00447,"May, Johnson and Stokes",dmiller@bailey-montoya.biz,Consulting,India,starter,SMB,90.15,1081.8,2023-11-24,False,,2023-11-24,2026-06-29T14:45:53.544800
CUST-00448,Adkins PLC,walterscrystal@torres.com,Real Estate,Germany,growth,SMB,290.76,3489.12,2024-01-02,False,,2024-01-02,2026-06-29T14:45:53.545396
CUST-00449,"Hernandez, Shaw and Walker",nunezwendy@mullins-johnston.com,Fintech,India,starter,SMB,43.83,525.96,2025-10-14,False,,2025-10-14,2026-06-29T14:45:53.546635
CUST-00450,Roberts-Foster,matthewalvarez@williams.net,E-commerce,Netherlands,enterprise,Enterprise,9314.53,111774.36,2024-06-07,False,,2024-06-07,2026-06-29T14:45:53.547484
CUST-00451,"Anderson, Taylor and Hansen",kfoster@hoffman.net,Marketing,Singapore,growth,SMB,319.83,3837.96,2025-05-03,False,,2025-05-03,2026-06-29T14:45:53.548347
CUST-00452,Jones Group,gail91@powers.com,Legal,Singapore,business,Mid-Market,961.63,11539.56,2024-07-15,False,,2024-07-15,2026-06-29T14:45:53.548866
CUST-00453,Flores PLC,carrillogary@jensen-branch.info,Real Estate,Australia,starter,SMB,85.2,1022.4,2024-12-21,False,,2024-12-21,2026-06-29T14:45:53.549685
CUST-00454,Alexander and Sons,ginamoore@farrell.org,E-commerce,India,business,Mid-Market,968.38,11620.56,2026-02-21,True,2026-08-19,2026-02-21,2026-06-29T14:45:53.550540
