payment_id,invoice_id,customer_id,amount_paid,currency,method,status,paid_at,created_at
PAY-00009441,INV-00010520,CUST-00592,6085.26,USD,credit_card,success,2025-09-11T00:00:00,2025-09-11T00:00:00
PAY-00009442,INV-00010521,CUST-00592,6085.26,USD,credit_card,success,2025-09-28T00:00:00,2025-09-28T00:00:00
PAY-00009443,INV-00010523,CUST-00592,6085.26,USD,paypal,success,2025-11-26T00:00:00,2025-11-26T00:00:00
PAY-00009444,INV-00010524,CUST-00592,6085.26,USD,paypal,success,2026-01-09T00:00:00,2026-01-09T00:00:00
PAY-00009445,INV-00010525,CUST-00592,6085.26,USD,credit_card,success,2026-02-01T00:00:00,2026-02-01T00:00:00
PAY-00009446,INV-00010526,CUST-00592,6085.26,USD,credit_card,success,2026-02-28T00:00:00,2026-02-28T00:00:00
PAY-00009447,INV-00010530,CUST-00593,201.05,USD,bank_transfer,success,2025-08-11T00:00:00,2025-08-11T00:00:00
PAY-00009448,INV-00010531,CUST-00593,201.05,USD,credit_card,success,2025-09-19T00:00:00,2025-09-19T00:00:00
PAY-00009449,INV-00010533,CUST-00593,201.05,USD,bank_transfer,success,2025-11-11T00:00:00,2025-11-11T00:00:00
PAY-00009450,INV-00010534,CUST-00593,201.05,USD,bank_transfer,success,2025-12-13T00:00:00,2025-12-13T00:00:00
PAY-00009451,INV-00010536,CUST-00593,201.05,USD,credit_card,success,2026-02-12T00:00:00,2026-02-12T00:00:00
PAY-00009452,INV-00010537,CUST-00593,201.05,USD,bank_transfer,success,2026-03-14T00:00:00,2026-03-14T00:00:00
PAY-00009453,INV-00010540,CUST-00594,0.0,USD,stripe,failed,,2026-06-02T00:00:00
PAY-00009454,INV-00010541,CUST-00595,117.39,USD,bank_transfer,success,2026-05-22T00:00:00,2026-05-22T00:00:00
PAY-00009455,INV-00010542,CUST-00596,67.7,USD,credit_card,success,2023-10-11T00:00:00,2023-10-11T00:00:00
PAY-00009456,INV-00010543,CUST-00596,67.7,USD,stripe,success,2023-11-17T00:00:00,2023-11-17T00:00:00
PAY-00009457,INV-00010544,CUST-00596,67.7,USD,paypal,success,2023-12-10T00:00:00,2023-12-10T00:00:00
PAY-00009458,INV-00010545,CUST-00596,67.7,USD,stripe,success,2024-01-18T00:00:00,2024-01-18T00:00:00
PAY-00009459,INV-00010546,CUST-00596,67.7,USD,stripe,success,2024-02-06T00:00:00,2024-02-06T00:00:00
PAY-00009460,INV-00010547,CUST-00596,67.7,USD,paypal,success,2024-03-09T00:00:00,2024-03-09T00:00:00
PAY-00009461,INV-00010548,CUST-00596,67.7,USD,credit_card,success,2024-04-06T00:00:00,2024-04-06T00:00:00
PAY-00009462,INV-00010549,CUST-00596,67.7,USD,stripe,success,2024-05-16T00:00:00,2024-05-16T00:00:00
PAY-00009463,INV-00010550,CUST-00596,67.7,USD,credit_card,success,2024-06-18T00:00:00,2024-06-18T00:00:00
PAY-00009464,INV-00010551,CUST-00596,67.7,USD,paypal,success,2024-07-06T00:00:00,2024-07-06T00:00:00
PAY-00009465,INV-00010552,CUST-00596,67.7,USD,bank_transfer,success,2024-08-09T00:00:00,2024-08-09T00:00:00
PAY-00009466,INV-00010553,CUST-00596,67.7,USD,bank_transfer,success,2024-09-13T00:00:00,2024-09-13T00:00:00
PAY-00009467,INV-00010554,CUST-00596,67.7,USD,stripe,success,2024-10-11T00:00:00,2024-10-11T00:00:00
PAY-00009468,INV-00010555,CUST-00596,67.7,USD,stripe,success,2024-11-15T00:00:00,2024-11-15T00:00:00
PAY-00009469,INV-00010556,CUST-00596,0.0,USD,credit_card,failed,,2024-12-04T00:00:00
PAY-00009470,INV-00010557,CUST-00596,67.7,USD,credit_card,success,2024-12-30T00:00:00,2024-12-30T00:00:00
PAY-00009471,INV-00010558,CUST-00596,67.7,USD,credit_card,success,2025-02-13T00:00:00,2025-02-13T00:00:00
PAY-00009472,INV-00010559,CUST-00596,67.7,USD,paypal,success,2025-03-15T00:00:00,2025-03-15T00:00:00
PAY-00009473,INV-00010560,CUST-00596,67.7,USD,bank_transfer,success,2025-04-09T00:00:00,2025-04-09T00:00:00
PAY-00009474,INV-00010561,CUST-00596,67.7,USD,paypal,success,2025-05-05T00:00:00,2025-05-05T00:00:00
PAY-00009475,INV-00010562,CUST-00596,67.7,USD,bank_transfer,success,2025-06-04T00:00:00,2025-06-04T00:00:00
PAY-00009476,INV-00010563,CUST-00596,0.0,USD,bank_transfer,failed,,2025-06-30T00:00:00
PAY-00009477,INV-00010564,CUST-00596,67.7,USD,bank_transfer,success,2025-08-01T00:00:00,2025-08-01T00:00:00
PAY-00009478,INV-00010565,CUST-00596,67.7,USD,bank_transfer,success,2025-09-08T00:00:00,2025-09-08T00:00:00
PAY-00009479,INV-00010566,CUST-00596,67.7,USD,paypal,success,2025-10-02T00:00:00,2025-10-02T00:00:00
PAY-00009480,INV-00010568,CUST-00596,67.7,USD,stripe,success,2025-12-02T00:00:00,2025-12-02T00:00:00
PAY-00009481,INV-00010569,CUST-00596,67.7,USD,bank_transfer,success,2025-12-25T00:00:00,2025-12-25T00:00:00
PAY-00009482,INV-00010570,CUST-00596,67.7,USD,bank_transfer,success,2026-02-03T00:00:00,2026-02-03T00:00:00
PAY-00009483,INV-00010571,CUST-00596,67.7,USD,credit_card,success,2026-03-02T00:00:00,2026-03-02T00:00:00
PAY-00009484,INV-00010572,CUST-00596,67.7,USD,paypal,success,2026-04-04T00:00:00,2026-04-04T00:00:00
PAY-00009485,INV-00010573,CUST-00596,67.7,USD,credit_card,success,2026-05-06T00:00:00,2026-05-06T00:00:00
PAY-00009486,INV-00010574,CUST-00596,67.7,USD,credit_card,success,2026-05-24T00:00:00,2026-05-24T00:00:00
PAY-00009487,INV-00010575,CUST-00597,871.39,USD,bank_transfer,success,2024-09-05T00:00:00,2024-09-05T00:00:00
PAY-00009488,INV-00010576,CUST-00597,871.39,USD,paypal,success,2024-10-03T00:00:00,2024-10-03T00:00:00
PAY-00009489,INV-00010577,CUST-00597,871.39,USD,credit_card,success,2024-11-05T00:00:00,2024-11-05T00:00:00
PAY-00009490,INV-00010578,CUST-00597,0.0,USD,credit_card,failed,,2024-11-29T00:00:00
PAY-00009491,INV-00010579,CUST-00597,871.39,USD,stripe,success,2024-12-24T00:00:00,2024-12-24T00:00:00
PAY-00009492,INV-00010580,CUST-00597,871.39,USD,bank_transfer,success,2025-02-02T00:00:00,2025-02-02T00:00:00
PAY-00009493,INV-00010581,CUST-00597,871.39,USD,bank_transfer,success,2025-03-04T00:00:00,2025-03-04T00:00:00
PAY-00009494,INV-00010582,CUST-00597,871.39,USD,bank_transfer,success,2025-04-04T00:00:00,2025-04-04T00:00:00
PAY-00009495,INV-00010583,CUST-00597,871.39,USD,paypal,success,2025-04-26T00:00:00,2025-04-26T00:00:00
PAY-00009496,INV-00010584,CUST-00597,871.39,USD,paypal,success,2025-05-29T00:00:00,2025-05-29T00:00:00
PAY-00009497,INV-00010585,CUST-00597,871.39,USD,bank_transfer,success,2025-06-25T00:00:00,2025-06-25T00:00:00
PAY-00009498,INV-00010586,CUST-00597,871.39,USD,credit_card,success,2025-08-02T00:00:00,2025-08-02T00:00:00
PAY-00009499,INV-00010587,CUST-00597,871.39,USD,bank_transfer,success,2025-09-05T00:00:00,2025-09-05T00:00:00
PAY-00009500,INV-00010588,CUST-00597,871.39,USD,paypal,success,2025-09-20T00:00:00,2025-09-20T00:00:00
PAY-00009501,INV-00010589,CUST-00597,871.39,USD,paypal,success,2025-10-31T00:00:00,2025-10-31T00:00:00
PAY-00009502,INV-00010590,CUST-00597,871.39,USD,credit_card,success,2025-11-28T00:00:00,2025-11-28T00:00:00
PAY-00009503,INV-00010591,CUST-00597,871.39,USD,paypal,success,2025-12-30T00:00:00,2025-12-30T00:00:00
PAY-00009504,INV-00010592,CUST-00597,0.0,USD,credit_card,failed,,2026-01-22T00:00:00
PAY-00009505,INV-00010593,CUST-00597,871.39,USD,credit_card,success,2026-02-24T00:00:00,2026-02-24T00:00:00
PAY-00009506,INV-00010594,CUST-00597,871.39,USD,stripe,success,2026-03-23T00:00:00,2026-03-23T00:00:00
PAY-00009507,INV-00010595,CUST-00597,871.39,USD,stripe,success,2026-04-29T00:00:00,2026-04-29T00:00:00
PAY-00009508,INV-00010596,CUST-00597,871.39,USD,credit_card,success,2026-05-30T00:00:00,2026-05-30T00:00:00
PAY-00009509,INV-00010597,CUST-00598,69.01,USD,paypal,success,2024-07-31T00:00:00,2024-07-31T00:00:00
PAY-00009510,INV-00010598,CUST-00598,69.01,USD,paypal,success,2024-08-30T00:00:00,2024-08-30T00:00:00
PAY-00009511,INV-00010600,CUST-00598,69.01,USD,credit_card,success,2024-10-28T00:00:00,2024-10-28T00:00:00
PAY-00009512,INV-00010601,CUST-00598,69.01,USD,credit_card,success,2024-11-29T00:00:00,2024-11-29T00:00:00
PAY-00009513,INV-00010602,CUST-00598,69.01,USD,paypal,success,2024-12-19T00:00:00,2024-12-19T00:00:00
PAY-00009514,INV-00010603,CUST-00598,69.01,USD,bank_transfer,success,2025-01-19T00:00:00,2025-01-19T00:00:00
PAY-00009515,INV-00010605,CUST-00598,69.01,USD,bank_transfer,success,2025-03-23T00:00:00,2025-03-23T00:00:00
PAY-00009516,INV-00010606,CUST-00598,69.01,USD,credit_card,success,2025-05-02T00:00:00,2025-05-02T00:00:00
PAY-00009517,INV-00010607,CUST-00598,69.01,USD,credit_card,success,2025-05-24T00:00:00,2025-05-24T00:00:00
PAY-00009518,INV-00010608,CUST-00598,69.01,USD,bank_transfer,success,2025-06-25T00:00:00,2025-06-25T00:00:00
PAY-00009519,INV-00010609,CUST-00598,69.01,USD,stripe,success,2025-08-01T00:00:00,2025-08-01T00:00:00
PAY-00009520,INV-00010610,CUST-00598,69.01,USD,credit_card,success,2025-08-23T00:00:00,2025-08-23T00:00:00
PAY-00009521,INV-00010611,CUST-00598,69.01,USD,bank_transfer,success,2025-09-20T00:00:00,2025-09-20T00:00:00
PAY-00009522,INV-00010612,CUST-00598,69.01,USD,credit_card,success,2025-10-29T00:00:00,2025-10-29T00:00:00
PAY-00009523,INV-00010614,CUST-00598,69.01,USD,stripe,success,2025-12-24T00:00:00,2025-12-24T00:00:00
PAY-00009524,INV-00010616,CUST-00598,0.0,USD,stripe,failed,,2026-02-14T00:00:00
PAY-00009525,INV-00010617,CUST-00598,69.01,USD,stripe,success,2026-03-21T00:00:00,2026-03-21T00:00:00
PAY-00009526,INV-00010618,CUST-00598,0.0,USD,paypal,failed,,2026-04-17T00:00:00
PAY-00009527,INV-00010620,CUST-00599,95.79,USD,credit_card,success,2025-02-15T00:00:00,2025-02-15T00:00:00
PAY-00009528,INV-00010621,CUST-00599,95.79,USD,bank_transfer,success,2025-03-21T00:00:00,2025-03-21T00:00:00
PAY-00009529,INV-00010622,CUST-00599,95.79,USD,paypal,success,2025-04-22T00:00:00,2025-04-22T00:00:00
PAY-00009530,INV-00010623,CUST-00599,95.79,USD,credit_card,success,2025-05-26T00:00:00,2025-05-26T00:00:00
PAY-00009531,INV-00010624,CUST-00599,95.79,USD,credit_card,success,2025-06-18T00:00:00,2025-06-18T00:00:00
PAY-00009532,INV-00010626,CUST-00599,95.79,USD,paypal,success,2025-08-12T00:00:00,2025-08-12T00:00:00
PAY-00009533,INV-00010627,CUST-00599,95.79,USD,bank_transfer,success,2025-09-23T00:00:00,2025-09-23T00:00:00
PAY-00009534,INV-00010628,CUST-00599,95.79,USD,paypal,success,2025-10-23T00:00:00,2025-10-23T00:00:00
PAY-00009535,INV-00010629,CUST-00599,95.79,USD,paypal,success,2025-11-16T00:00:00,2025-11-16T00:00:00
PAY-00009536,INV-00010632,CUST-00599,95.79,USD,stripe,success,2026-02-07T00:00:00,2026-02-07T00:00:00
PAY-00009537,INV-00010633,CUST-00599,95.79,USD,credit_card,success,2026-03-12T00:00:00,2026-03-12T00:00:00
PAY-00009538,INV-00010634,CUST-00599,95.79,USD,stripe,success,2026-04-14T00:00:00,2026-04-14T00:00:00
PAY-00009539,INV-00010635,CUST-00599,0.0,USD,paypal,failed,,2026-05-10T00:00:00
PAY-00009540,INV-00010636,CUST-00600,989.95,USD,bank_transfer,success,2025-08-05T00:00:00,2025-08-05T00:00:00
PAY-00009541,INV-00010637,CUST-00600,989.95,USD,stripe,success,2025-09-03T00:00:00,2025-09-03T00:00:00
PAY-00009542,INV-00010638,CUST-00600,989.95,USD,stripe,success,2025-10-12T00:00:00,2025-10-12T00:00:00
PAY-00009543,INV-00010639,CUST-00600,989.95,USD,credit_card,success,2025-10-31T00:00:00,2025-10-31T00:00:00
PAY-00009544,INV-00010641,CUST-00600,989.95,USD,paypal,success,2025-12-31T00:00:00,2025-12-31T00:00:00
PAY-00009545,INV-00010642,CUST-00600,989.95,USD,bank_transfer,success,2026-01-26T00:00:00,2026-01-26T00:00:00
PAY-00009546,INV-00010643,CUST-00600,989.95,USD,paypal,success,2026-03-03T00:00:00,2026-03-03T00:00:00
PAY-00009547,INV-00010645,CUST-00600,0.0,USD,bank_transfer,failed,,2026-04-29T00:00:00
PAY-00009548,INV-00010646,CUST-00600,989.95,USD,stripe,success,2026-06-06T00:00:00,2026-06-06T00:00:00
PAY-00009549,INV-00010647,CUST-00601,215.64,USD,bank_transfer,success,2024-11-04T00:00:00,2024-11-04T00:00:00
PAY-00009550,INV-00010648,CUST-00601,215.64,USD,bank_transfer,success,2024-12-01T00:00:00,2024-12-01T00:00:00
PAY-00009551,INV-00010649,CUST-00601,215.64,USD,stripe,success,2025-01-02T00:00:00,2025-01-02T00:00:00
PAY-00009552,INV-00010650,CUST-00601,215.64,USD,bank_transfer,success,2025-01-29T00:00:00,2025-01-29T00:00:00
PAY-00009553,INV-00010651,CUST-00601,215.64,USD,stripe,success,2025-03-01T00:00:00,2025-03-01T00:00:00
PAY-00009554,INV-00010652,CUST-00601,215.64,USD,credit_card,success,2025-04-10T00:00:00,2025-04-10T00:00:00
PAY-00009555,INV-00010653,CUST-00601,215.64,USD,stripe,success,2025-05-05T00:00:00,2025-05-05T00:00:00
PAY-00009556,INV-00010654,CUST-00601,215.64,USD,bank_transfer,success,2025-06-10T00:00:00,2025-06-10T00:00:00
PAY-00009557,INV-00010655,CUST-00601,0.0,USD,bank_transfer,failed,,2025-06-30T00:00:00
PAY-00009558,INV-00010656,CUST-00601,215.64,USD,bank_transfer,success,2025-08-05T00:00:00,2025-08-05T00:00:00
PAY-00009559,INV-00010657,CUST-00601,215.64,USD,bank_transfer,success,2025-08-31T00:00:00,2025-08-31T00:00:00
PAY-00009560,INV-00010658,CUST-00601,215.64,USD,paypal,success,2025-09-26T00:00:00,2025-09-26T00:00:00
PAY-00009561,INV-00010659,CUST-00601,215.64,USD,stripe,success,2025-10-30T00:00:00,2025-10-30T00:00:00
PAY-00009562,INV-00010661,CUST-00601,215.64,USD,bank_transfer,success,2026-01-06T00:00:00,2026-01-06T00:00:00
PAY-00009563,INV-00010662,CUST-00601,215.64,USD,credit_card,success,2026-01-28T00:00:00,2026-01-28T00:00:00
PAY-00009564,INV-00010663,CUST-00601,215.64,USD,stripe,success,2026-02-21T00:00:00,2026-02-21T00:00:00
PAY-00009565,INV-00010664,CUST-00601,215.64,USD,paypal,success,2026-03-28T00:00:00,2026-03-28T00:00:00
PAY-00009566,INV-00010665,CUST-00601,215.64,USD,bank_transfer,success,2026-05-05T00:00:00,2026-05-05T00:00:00
PAY-00009567,INV-00010666,CUST-00601,215.64,USD,stripe,success,2026-06-01T00:00:00,2026-06-01T00:00:00
PAY-00009568,INV-00010667,CUST-00602,4945.19,USD,bank_transfer,success,2024-02-03T00:00:00,2024-02-03T00:00:00
PAY-00009569,INV-00010668,CUST-00602,4945.19,USD,stripe,success,2024-02-29T00:00:00,2024-02-29T00:00:00
PAY-00009570,INV-00010669,CUST-00602,4945.19,USD,paypal,success,2024-03-27T00:00:00,2024-03-27T00:00:00
PAY-00009571,INV-00010670,CUST-00602,4945.19,USD,bank_transfer,success,2024-05-04T00:00:00,2024-05-04T00:00:00
PAY-00009572,INV-00010672,CUST-00602,4945.19,USD,paypal,success,2024-07-06T00:00:00,2024-07-06T00:00:00
PAY-00009573,INV-00010673,CUST-00602,4945.19,USD,bank_transfer,success,2024-07-26T00:00:00,2024-07-26T00:00:00
PAY-00009574,INV-00010674,CUST-00602,4945.19,USD,credit_card,success,2024-08-30T00:00:00,2024-08-30T00:00:00
PAY-00009575,INV-00010675,CUST-00602,4945.19,USD,stripe,success,2024-09-20T00:00:00,2024-09-20T00:00:00
PAY-00009576,INV-00010676,CUST-00602,0.0,USD,bank_transfer,failed,,2024-10-19T00:00:00
PAY-00009577,INV-00010677,CUST-00602,4945.19,USD,bank_transfer,success,2024-11-24T00:00:00,2024-11-24T00:00:00
PAY-00009578,INV-00010678,CUST-00602,4945.19,USD,bank_transfer,success,2024-12-26T00:00:00,2024-12-26T00:00:00
PAY-00009579,INV-00010679,CUST-00602,4945.19,USD,credit_card,success,2025-01-21T00:00:00,2025-01-21T00:00:00
PAY-00009580,INV-00010680,CUST-00602,4945.19,USD,bank_transfer,success,2025-02-28T00:00:00,2025-02-28T00:00:00
PAY-00009581,INV-00010681,CUST-00602,4945.19,USD,paypal,success,2025-03-25T00:00:00,2025-03-25T00:00:00
PAY-00009582,INV-00010682,CUST-00602,4945.19,USD,credit_card,success,2025-04-22T00:00:00,2025-04-22T00:00:00
PAY-00009583,INV-00010683,CUST-00602,4945.19,USD,credit_card,success,2025-05-24T00:00:00,2025-05-24T00:00:00
PAY-00009584,INV-00010684,CUST-00602,0.0,USD,credit_card,failed,,2025-06-18T00:00:00
PAY-00009585,INV-00010685,CUST-00602,4945.19,USD,credit_card,success,2025-07-20T00:00:00,2025-07-20T00:00:00
PAY-00009586,INV-00010686,CUST-00602,4945.19,USD,bank_transfer,success,2025-08-18T00:00:00,2025-08-18T00:00:00
PAY-00009587,INV-00010688,CUST-00602,4945.19,USD,stripe,success,2025-10-25T00:00:00,2025-10-25T00:00:00
PAY-00009588,INV-00010689,CUST-00602,4945.19,USD,credit_card,success,2025-11-14T00:00:00,2025-11-14T00:00:00
PAY-00009589,INV-00010690,CUST-00602,4945.19,USD,stripe,success,2025-12-16T00:00:00,2025-12-16T00:00:00
PAY-00009590,INV-00010691,CUST-00602,4945.19,USD,stripe,success,2026-01-27T00:00:00,2026-01-27T00:00:00
PAY-00009591,INV-00010692,CUST-00602,4945.19,USD,bank_transfer,success,2026-02-11T00:00:00,2026-02-11T00:00:00
PAY-00009592,INV-00010693,CUST-00602,4945.19,USD,bank_transfer,success,2026-03-28T00:00:00,2026-03-28T00:00:00
PAY-00009593,INV-00010694,CUST-00602,4945.19,USD,bank_transfer,success,2026-04-27T00:00:00,2026-04-27T00:00:00
PAY-00009594,INV-00010695,CUST-00602,4945.19,USD,paypal,success,2026-05-15T00:00:00,2026-05-15T00:00:00
PAY-00009595,INV-00010696,CUST-00603,159.23,USD,credit_card,success,2025-08-28T00:00:00,2025-08-28T00:00:00
PAY-00009596,INV-00010697,CUST-00603,159.23,USD,bank_transfer,success,2025-09-29T00:00:00,2025-09-29T00:00:00
PAY-00009597,INV-00010698,CUST-00603,159.23,USD,credit_card,success,2025-11-05T00:00:00,2025-11-05T00:00:00
PAY-00009598,INV-00010699,CUST-00603,159.23,USD,bank_transfer,success,2025-11-24T00:00:00,2025-11-24T00:00:00
PAY-00009599,INV-00010700,CUST-00603,159.23,USD,stripe,success,2025-12-26T00:00:00,2025-12-26T00:00:00
PAY-00009600,INV-00010701,CUST-00603,159.23,USD,bank_transfer,success,2026-01-28T00:00:00,2026-01-28T00:00:00
PAY-00009601,INV-00010702,CUST-00603,159.23,USD,paypal,success,2026-03-02T00:00:00,2026-03-02T00:00:00
PAY-00009602,INV-00010704,CUST-00603,159.23,USD,stripe,success,2026-04-22T00:00:00,2026-04-22T00:00:00
PAY-00009603,INV-00010705,CUST-00603,159.23,USD,stripe,success,2026-05-27T00:00:00,2026-05-27T00:00:00
PAY-00009604,INV-00010706,CUST-00604,1452.91,USD,stripe,success,2024-01-25T00:00:00,2024-01-25T00:00:00
PAY-00009605,INV-00010707,CUST-00604,1452.91,USD,stripe,success,2024-02-28T00:00:00,2024-02-28T00:00:00
PAY-00009606,INV-00010708,CUST-00604,1452.91,USD,paypal,success,2024-03-27T00:00:00,2024-03-27T00:00:00
PAY-00009607,INV-00010709,CUST-00604,1452.91,USD,bank_transfer,success,2024-04-18T00:00:00,2024-04-18T00:00:00
PAY-00009608,INV-00010710,CUST-00604,1452.91,USD,stripe,success,2024-05-15T00:00:00,2024-05-15T00:00:00
PAY-00009609,INV-00010711,CUST-00604,1452.91,USD,paypal,success,2024-06-26T00:00:00,2024-06-26T00:00:00
PAY-00009610,INV-00010712,CUST-00604,1452.91,USD,bank_transfer,success,2024-07-23T00:00:00,2024-07-23T00:00:00
PAY-00009611,INV-00010716,CUST-00604,1452.91,USD,credit_card,success,2024-11-18T00:00:00,2024-11-18T00:00:00
PAY-00009612,INV-00010717,CUST-00604,0.0,USD,stripe,failed,,2024-12-09T00:00:00
PAY-00009613,INV-00010718,CUST-00604,1452.91,USD,stripe,success,2025-01-23T00:00:00,2025-01-23T00:00:00
PAY-00009614,INV-00010719,CUST-00604,1452.91,USD,paypal,success,2025-02-18T00:00:00,2025-02-18T00:00:00
PAY-00009615,INV-00010720,CUST-00604,1452.91,USD,bank_transfer,success,2025-03-18T00:00:00,2025-03-18T00:00:00
PAY-00009616,INV-00010721,CUST-00604,1452.91,USD,credit_card,success,2025-04-15T00:00:00,2025-04-15T00:00:00
PAY-00009617,INV-00010722,CUST-00604,1452.91,USD,credit_card,success,2025-05-17T00:00:00,2025-05-17T00:00:00
PAY-00009618,INV-00010723,CUST-00604,1452.91,USD,paypal,success,2025-06-12T00:00:00,2025-06-12T00:00:00
PAY-00009619,INV-00010724,CUST-00604,1452.91,USD,credit_card,success,2025-07-18T00:00:00,2025-07-18T00:00:00
PAY-00009620,INV-00010725,CUST-00604,1452.91,USD,credit_card,success,2025-08-11T00:00:00,2025-08-11T00:00:00
PAY-00009621,INV-00010726,CUST-00604,1452.91,USD,credit_card,success,2025-09-12T00:00:00,2025-09-12T00:00:00
PAY-00009622,INV-00010727,CUST-00604,1452.91,USD,bank_transfer,success,2025-10-05T00:00:00,2025-10-05T00:00:00
PAY-00009623,INV-00010728,CUST-00604,1452.91,USD,stripe,success,2025-11-08T00:00:00,2025-11-08T00:00:00
PAY-00009624,INV-00010729,CUST-00604,1452.91,USD,paypal,success,2025-12-05T00:00:00,2025-12-05T00:00:00
PAY-00009625,INV-00010730,CUST-00604,1452.91,USD,credit_card,success,2026-01-11T00:00:00,2026-01-11T00:00:00
PAY-00009626,INV-00010731,CUST-00604,1452.91,USD,credit_card,success,2026-02-14T00:00:00,2026-02-14T00:00:00
PAY-00009627,INV-00010732,CUST-00604,1452.91,USD,paypal,success,2026-03-17T00:00:00,2026-03-17T00:00:00
PAY-00009628,INV-00010733,CUST-00604,1452.91,USD,bank_transfer,success,2026-04-03T00:00:00,2026-04-03T00:00:00
PAY-00009629,INV-00010734,CUST-00604,1452.91,USD,paypal,success,2026-05-18T00:00:00,2026-05-18T00:00:00
PAY-00009630,INV-00010735,CUST-00605,0.0,USD,credit_card,failed,,2025-04-02T00:00:00
PAY-00009631,INV-00010736,CUST-00605,82.13,USD,paypal,success,2025-05-08T00:00:00,2025-05-08T00:00:00
PAY-00009632,INV-00010737,CUST-00605,82.13,USD,bank_transfer,success,2025-06-08T00:00:00,2025-06-08T00:00:00
PAY-00009633,INV-00010738,CUST-00605,82.13,USD,stripe,success,2025-07-05T00:00:00,2025-07-05T00:00:00
PAY-00009634,INV-00010739,CUST-00605,82.13,USD,stripe,success,2025-08-05T00:00:00,2025-08-05T00:00:00
PAY-00009635,INV-00010740,CUST-00605,82.13,USD,credit_card,success,2025-08-28T00:00:00,2025-08-28T00:00:00
PAY-00009636,INV-00010742,CUST-00605,82.13,USD,credit_card,success,2025-10-26T00:00:00,2025-10-26T00:00:00
PAY-00009637,INV-00010743,CUST-00605,82.13,USD,bank_transfer,success,2025-11-28T00:00:00,2025-11-28T00:00:00
PAY-00009638,INV-00010744,CUST-00605,82.13,USD,stripe,success,2026-01-01T00:00:00,2026-01-01T00:00:00
PAY-00009639,INV-00010745,CUST-00605,82.13,USD,bank_transfer,success,2026-01-26T00:00:00,2026-01-26T00:00:00
PAY-00009640,INV-00010746,CUST-00605,82.13,USD,credit_card,success,2026-02-28T00:00:00,2026-02-28T00:00:00
PAY-00009641,INV-00010747,CUST-00605,82.13,USD,bank_transfer,success,2026-03-29T00:00:00,2026-03-29T00:00:00
PAY-00009642,INV-00010748,CUST-00605,82.13,USD,stripe,success,2026-04-30T00:00:00,2026-04-30T00:00:00
PAY-00009643,INV-00010749,CUST-00605,82.13,USD,credit_card,success,2026-06-06T00:00:00,2026-06-06T00:00:00
PAY-00009644,INV-00010750,CUST-00606,310.93,USD,paypal,success,2025-10-24T00:00:00,2025-10-24T00:00:00
PAY-00009645,INV-00010751,CUST-00606,310.93,USD,paypal,success,2025-11-23T00:00:00,2025-11-23T00:00:00
PAY-00009646,INV-00010752,CUST-00606,310.93,USD,stripe,success,2025-12-19T00:00:00,2025-12-19T00:00:00
PAY-00009647,INV-00010753,CUST-00606,310.93,USD,credit_card,success,2026-01-24T00:00:00,2026-01-24T00:00:00
PAY-00009648,INV-00010754,CUST-00606,310.93,USD,credit_card,success,2026-02-12T00:00:00,2026-02-12T00:00:00
PAY-00009649,INV-00010755,CUST-00606,310.93,USD,bank_transfer,success,2026-03-18T00:00:00,2026-03-18T00:00:00
PAY-00009650,INV-00010756,CUST-00606,310.93,USD,credit_card,success,2026-04-19T00:00:00,2026-04-19T00:00:00
PAY-00009651,INV-00010757,CUST-00606,310.93,USD,paypal,success,2026-05-23T00:00:00,2026-05-23T00:00:00
PAY-00009652,INV-00010758,CUST-00607,383.66,USD,paypal,success,2024-11-16T00:00:00,2024-11-16T00:00:00
PAY-00009653,INV-00010759,CUST-00607,383.66,USD,stripe,success,2024-12-16T00:00:00,2024-12-16T00:00:00
PAY-00009654,INV-00010760,CUST-00607,383.66,USD,bank_transfer,success,2025-01-03T00:00:00,2025-01-03T00:00:00
PAY-00009655,INV-00010761,CUST-00607,383.66,USD,stripe,success,2025-02-14T00:00:00,2025-02-14T00:00:00
PAY-00009656,INV-00010762,CUST-00607,383.66,USD,credit_card,success,2025-03-08T00:00:00,2025-03-08T00:00:00
PAY-00009657,INV-00010763,CUST-00607,383.66,USD,credit_card,success,2025-04-14T00:00:00,2025-04-14T00:00:00
PAY-00009658,INV-00010764,CUST-00607,383.66,USD,bank_transfer,success,2025-05-13T00:00:00,2025-05-13T00:00:00
PAY-00009659,INV-00010765,CUST-00607,383.66,USD,bank_transfer,success,2025-06-07T00:00:00,2025-06-07T00:00:00
PAY-00009660,INV-00010766,CUST-00607,383.66,USD,paypal,success,2025-06-30T00:00:00,2025-06-30T00:00:00
PAY-00009661,INV-00010767,CUST-00607,383.66,USD,paypal,success,2025-08-06T00:00:00,2025-08-06T00:00:00
PAY-00009662,INV-00010768,CUST-00607,383.66,USD,paypal,success,2025-09-12T00:00:00,2025-09-12T00:00:00
PAY-00009663,INV-00010769,CUST-00607,383.66,USD,bank_transfer,success,2025-10-04T00:00:00,2025-10-04T00:00:00
PAY-00009664,INV-00010771,CUST-00607,383.66,USD,stripe,success,2025-12-01T00:00:00,2025-12-01T00:00:00
PAY-00009665,INV-00010772,CUST-00607,383.66,USD,stripe,success,2026-01-01T00:00:00,2026-01-01T00:00:00
PAY-00009666,INV-00010773,CUST-00607,383.66,USD,stripe,success,2026-02-02T00:00:00,2026-02-02T00:00:00
