repayment_id,loan_id,customer_id,amount_due,amount_paid,status,due_date,paid_at,created_at
REP-00001422,LON-0000219,FIN-000989,969.18,969.18,late,2025-10-17,2025-10-31T10:08:59,2025-10-17T10:08:59
REP-00001423,LON-0000219,FIN-000989,969.18,969.18,late,2025-11-16,2025-11-22T10:08:59,2025-11-16T10:08:59
REP-00001424,LON-0000219,FIN-000989,969.18,969.18,paid,2025-12-16,2025-12-18T10:08:59,2025-12-16T10:08:59
REP-00001425,LON-0000219,FIN-000989,969.18,969.18,paid,2026-01-15,2026-01-16T10:08:59,2026-01-15T10:08:59
REP-00001426,LON-0000219,FIN-000989,969.18,969.18,paid,2026-02-14,2026-02-16T10:08:59,2026-02-14T10:08:59
REP-00001427,LON-0000219,FIN-000989,969.18,969.18,paid,2026-03-16,2026-03-16T10:08:59,2026-03-16T10:08:59
REP-00001428,LON-0000219,FIN-000989,969.18,969.18,paid,2026-04-15,2026-04-15T10:08:59,2026-04-15T10:08:59
REP-00001429,LON-0000219,FIN-000989,969.18,969.18,paid,2026-05-15,2026-05-18T10:08:59,2026-05-15T10:08:59
REP-00001430,LON-0000219,FIN-000989,969.18,969.18,paid,2026-06-14,2026-06-17T10:08:59,2026-06-14T10:08:59
REP-00001431,LON-0000220,FIN-000992,584.89,584.89,paid,2026-05-12,2026-05-12T22:22:02,2026-05-12T22:22:02
REP-00001432,LON-0000220,FIN-000992,584.89,584.89,paid,2026-06-11,2026-06-12T22:22:02,2026-06-11T22:22:02
REP-00001433,LON-0000221,FIN-000995,1645.22,1645.22,paid,2025-12-13,2025-12-15T14:32:20,2025-12-13T14:32:20
REP-00001434,LON-0000221,FIN-000995,1645.22,1645.22,paid,2026-01-12,2026-01-13T14:32:20,2026-01-12T14:32:20
REP-00001435,LON-0000221,FIN-000995,1645.22,1645.22,paid,2026-02-11,2026-02-14T14:32:20,2026-02-11T14:32:20
REP-00001436,LON-0000221,FIN-000995,1645.22,1645.22,paid,2026-03-13,2026-03-14T14:32:20,2026-03-13T14:32:20
REP-00001437,LON-0000221,FIN-000995,1645.22,1645.22,paid,2026-04-12,2026-04-13T14:32:20,2026-04-12T14:32:20
REP-00001438,LON-0000221,FIN-000995,1645.22,1645.22,paid,2026-05-12,2026-05-13T14:32:20,2026-05-12T14:32:20
REP-00001439,LON-0000221,FIN-000995,1645.22,1645.22,paid,2026-06-11,2026-06-13T14:32:20,2026-06-11T14:32:20
REP-00001440,LON-0000222,FIN-000998,9610.51,0.0,missed,2026-05-12,,2026-05-12T08:25:01
REP-00001441,LON-0000222,FIN-000998,9610.51,3075.15,partial,2026-06-11,2026-06-11T08:25:01,2026-06-11T08:25:01
REP-00001442,LON-0000223,FIN-001000,304.52,304.52,paid,2026-03-22,2026-03-24T18:26:16,2026-03-22T18:26:16
REP-00001443,LON-0000223,FIN-001000,304.52,304.52,paid,2026-04-21,2026-04-23T18:26:16,2026-04-21T18:26:16
REP-00001444,LON-0000223,FIN-001000,304.52,304.52,paid,2026-05-21,2026-05-23T18:26:16,2026-05-21T18:26:16
REP-00001445,LON-0000223,FIN-001000,304.52,304.52,paid,2026-06-20,2026-06-21T18:26:16,2026-06-20T18:26:16
REP-00001446,LON-0000224,FIN-001002,3988.13,3988.13,paid,2024-09-25,2024-09-25T20:06:13,2024-09-25T20:06:13
REP-00001447,LON-0000224,FIN-001002,3988.13,3988.13,late,2024-10-25,2024-11-18T20:06:13,2024-10-25T20:06:13
REP-00001448,LON-0000224,FIN-001002,3988.13,3988.13,paid,2024-11-24,2024-11-25T20:06:13,2024-11-24T20:06:13
REP-00001449,LON-0000224,FIN-001002,3988.13,3988.13,paid,2024-12-24,2024-12-27T20:06:13,2024-12-24T20:06:13
REP-00001450,LON-0000224,FIN-001002,3988.13,3988.13,paid,2025-01-23,2025-01-25T20:06:13,2025-01-23T20:06:13
REP-00001451,LON-0000224,FIN-001002,3988.13,0.0,missed,2025-02-22,,2025-02-22T20:06:13
REP-00001452,LON-0000225,FIN-001003,89.37,89.37,paid,2023-10-06,2023-10-06T13:22:01,2023-10-06T13:22:01
REP-00001453,LON-0000225,FIN-001003,89.37,89.37,paid,2023-11-05,2023-11-08T13:22:01,2023-11-05T13:22:01
REP-00001454,LON-0000225,FIN-001003,89.37,89.37,paid,2023-12-05,2023-12-06T13:22:01,2023-12-05T13:22:01
REP-00001455,LON-0000225,FIN-001003,89.37,89.37,paid,2024-01-04,2024-01-05T13:22:01,2024-01-04T13:22:01
REP-00001456,LON-0000225,FIN-001003,89.37,89.37,paid,2024-02-03,2024-02-03T13:22:01,2024-02-03T13:22:01
REP-00001457,LON-0000225,FIN-001003,89.37,89.37,paid,2024-03-04,2024-03-05T13:22:01,2024-03-04T13:22:01
REP-00001458,LON-0000225,FIN-001003,89.37,89.37,late,2024-04-03,2024-04-08T13:22:01,2024-04-03T13:22:01
REP-00001459,LON-0000225,FIN-001003,89.37,89.37,paid,2024-05-03,2024-05-05T13:22:01,2024-05-03T13:22:01
REP-00001460,LON-0000225,FIN-001003,89.37,89.37,paid,2024-06-02,2024-06-05T13:22:01,2024-06-02T13:22:01
REP-00001461,LON-0000225,FIN-001003,89.37,89.37,late,2024-07-02,2024-07-24T13:22:01,2024-07-02T13:22:01
REP-00001462,LON-0000225,FIN-001003,89.37,89.37,paid,2024-08-01,2024-08-01T13:22:01,2024-08-01T13:22:01
REP-00001463,LON-0000225,FIN-001003,89.37,89.37,paid,2024-08-31,2024-09-02T13:22:01,2024-08-31T13:22:01
REP-00001464,LON-0000225,FIN-001003,89.37,89.37,paid,2024-09-30,2024-09-30T13:22:01,2024-09-30T13:22:01
REP-00001465,LON-0000225,FIN-001003,89.37,89.37,paid,2024-10-30,2024-10-30T13:22:01,2024-10-30T13:22:01
REP-00001466,LON-0000225,FIN-001003,89.37,89.37,paid,2024-11-29,2024-12-01T13:22:01,2024-11-29T13:22:01
REP-00001467,LON-0000225,FIN-001003,89.37,89.37,paid,2024-12-29,2024-12-29T13:22:01,2024-12-29T13:22:01
REP-00001468,LON-0000225,FIN-001003,89.37,89.37,late,2025-01-28,2025-02-26T13:22:01,2025-01-28T13:22:01
REP-00001469,LON-0000225,FIN-001003,89.37,89.37,paid,2025-02-27,2025-03-02T13:22:01,2025-02-27T13:22:01
REP-00001470,LON-0000225,FIN-001003,89.37,89.37,paid,2025-03-29,2025-03-30T13:22:01,2025-03-29T13:22:01
REP-00001471,LON-0000225,FIN-001003,89.37,89.37,paid,2025-04-28,2025-05-01T13:22:01,2025-04-28T13:22:01
REP-00001472,LON-0000225,FIN-001003,89.37,89.37,paid,2025-05-28,2025-05-30T13:22:01,2025-05-28T13:22:01
REP-00001473,LON-0000225,FIN-001003,89.37,89.37,paid,2025-06-27,2025-06-27T13:22:01,2025-06-27T13:22:01
REP-00001474,LON-0000225,FIN-001003,89.37,89.37,paid,2025-07-27,2025-07-28T13:22:01,2025-07-27T13:22:01
REP-00001475,LON-0000225,FIN-001003,89.37,89.37,paid,2025-08-26,2025-08-28T13:22:01,2025-08-26T13:22:01
REP-00001476,LON-0000225,FIN-001003,89.37,89.37,paid,2025-09-25,2025-09-27T13:22:01,2025-09-25T13:22:01
REP-00001477,LON-0000225,FIN-001003,89.37,89.37,paid,2025-10-25,2025-10-26T13:22:01,2025-10-25T13:22:01
REP-00001478,LON-0000225,FIN-001003,89.37,89.37,paid,2025-11-24,2025-11-27T13:22:01,2025-11-24T13:22:01
REP-00001479,LON-0000225,FIN-001003,89.37,89.37,paid,2025-12-24,2025-12-24T13:22:01,2025-12-24T13:22:01
REP-00001480,LON-0000225,FIN-001003,89.37,89.37,paid,2026-01-23,2026-01-25T13:22:01,2026-01-23T13:22:01
REP-00001481,LON-0000225,FIN-001003,89.37,89.37,paid,2026-02-22,2026-02-24T13:22:01,2026-02-22T13:22:01
REP-00001482,LON-0000225,FIN-001003,89.37,89.37,paid,2026-03-24,2026-03-27T13:22:01,2026-03-24T13:22:01
REP-00001483,LON-0000225,FIN-001003,89.37,89.37,paid,2026-04-23,2026-04-23T13:22:01,2026-04-23T13:22:01
REP-00001484,LON-0000225,FIN-001003,89.37,89.37,paid,2026-05-23,2026-05-25T13:22:01,2026-05-23T13:22:01
REP-00001485,LON-0000225,FIN-001003,89.37,89.37,late,2026-06-22,2026-06-29T13:22:01,2026-06-22T13:22:01
REP-00001486,LON-0000226,FIN-001004,1847.4,1847.4,paid,2025-06-09,2025-06-12T13:05:55,2025-06-09T13:05:55
REP-00001487,LON-0000226,FIN-001004,1847.4,1847.4,paid,2025-07-09,2025-07-11T13:05:55,2025-07-09T13:05:55
REP-00001488,LON-0000226,FIN-001004,1847.4,1847.4,paid,2025-08-08,2025-08-09T13:05:55,2025-08-08T13:05:55
REP-00001489,LON-0000226,FIN-001004,1847.4,1847.4,paid,2025-09-07,2025-09-07T13:05:55,2025-09-07T13:05:55
REP-00001490,LON-0000226,FIN-001004,1847.4,1847.4,paid,2025-10-07,2025-10-08T13:05:55,2025-10-07T13:05:55
REP-00001491,LON-0000226,FIN-001004,1847.4,1847.4,paid,2025-11-06,2025-11-07T13:05:55,2025-11-06T13:05:55
REP-00001492,LON-0000226,FIN-001004,1847.4,1847.4,paid,2025-12-06,2025-12-07T13:05:55,2025-12-06T13:05:55
REP-00001493,LON-0000226,FIN-001004,1847.4,1847.4,paid,2026-01-05,2026-01-07T13:05:55,2026-01-05T13:05:55
REP-00001494,LON-0000226,FIN-001004,1847.4,1847.4,paid,2026-02-04,2026-02-06T13:05:55,2026-02-04T13:05:55
REP-00001495,LON-0000226,FIN-001004,1847.4,1847.4,paid,2026-03-06,2026-03-07T13:05:55,2026-03-06T13:05:55
REP-00001496,LON-0000226,FIN-001004,1847.4,1847.4,paid,2026-04-05,2026-04-07T13:05:55,2026-04-05T13:05:55
REP-00001497,LON-0000226,FIN-001004,1847.4,1847.4,late,2026-05-05,2026-05-28T13:05:55,2026-05-05T13:05:55
REP-00001498,LON-0000226,FIN-001004,1847.4,1847.4,paid,2026-06-04,2026-06-05T13:05:55,2026-06-04T13:05:55
REP-00001499,LON-0000227,FIN-001015,396.9,396.9,paid,2026-02-03,2026-02-04T17:43:27,2026-02-03T17:43:27
REP-00001500,LON-0000227,FIN-001015,396.9,396.9,paid,2026-03-05,2026-03-05T17:43:27,2026-03-05T17:43:27
REP-00001501,LON-0000227,FIN-001015,396.9,396.9,paid,2026-04-04,2026-04-07T17:43:27,2026-04-04T17:43:27
REP-00001502,LON-0000227,FIN-001015,396.9,396.9,paid,2026-05-04,2026-05-07T17:43:27,2026-05-04T17:43:27
REP-00001503,LON-0000227,FIN-001015,396.9,396.9,paid,2026-06-03,2026-06-05T17:43:27,2026-06-03T17:43:27
REP-00001504,LON-0000228,FIN-001019,5885.06,5885.06,paid,2025-12-08,2025-12-11T06:07:27,2025-12-08T06:07:27
REP-00001505,LON-0000228,FIN-001019,5885.06,5885.06,paid,2026-01-07,2026-01-07T06:07:27,2026-01-07T06:07:27
REP-00001506,LON-0000228,FIN-001019,5885.06,5885.06,paid,2026-02-06,2026-02-09T06:07:27,2026-02-06T06:07:27
REP-00001507,LON-0000228,FIN-001019,5885.06,5885.06,late,2026-03-08,2026-03-25T06:07:27,2026-03-08T06:07:27
REP-00001508,LON-0000228,FIN-001019,5885.06,0.0,missed,2026-04-07,,2026-04-07T06:07:27
REP-00001509,LON-0000228,FIN-001019,5885.06,5885.06,paid,2026-05-07,2026-05-08T06:07:27,2026-05-07T06:07:27
REP-00001510,LON-0000229,FIN-001020,3403.71,3403.71,paid,2025-10-12,2025-10-12T04:08:02,2025-10-12T04:08:02
REP-00001511,LON-0000229,FIN-001020,3403.71,3403.71,paid,2025-11-11,2025-11-11T04:08:02,2025-11-11T04:08:02
REP-00001512,LON-0000229,FIN-001020,3403.71,3403.71,paid,2025-12-11,2025-12-12T04:08:02,2025-12-11T04:08:02
REP-00001513,LON-0000229,FIN-001020,3403.71,3403.71,paid,2026-01-10,2026-01-11T04:08:02,2026-01-10T04:08:02
REP-00001514,LON-0000229,FIN-001020,3403.71,3403.71,paid,2026-02-09,2026-02-12T04:08:02,2026-02-09T04:08:02
REP-00001515,LON-0000229,FIN-001020,3403.71,3403.71,paid,2026-03-11,2026-03-12T04:08:02,2026-03-11T04:08:02
REP-00001516,LON-0000229,FIN-001020,3403.71,3403.71,paid,2026-04-10,2026-04-12T04:08:02,2026-04-10T04:08:02
REP-00001517,LON-0000229,FIN-001020,3403.71,3403.71,paid,2026-05-10,2026-05-12T04:08:02,2026-05-10T04:08:02
REP-00001518,LON-0000229,FIN-001020,3403.71,3403.71,paid,2026-06-09,2026-06-10T04:08:02,2026-06-09T04:08:02
REP-00001519,LON-0000230,FIN-001022,674.37,0.0,missed,2026-06-15,,2026-06-15T00:10:57
REP-00001520,LON-0000231,FIN-001026,2039.16,2039.16,paid,2026-04-29,2026-05-02T16:06:09,2026-04-29T16:06:09
REP-00001521,LON-0000231,FIN-001026,2039.16,2039.16,paid,2026-05-29,2026-05-31T16:06:09,2026-05-29T16:06:09
REP-00001522,LON-0000231,FIN-001026,2039.16,2039.16,paid,2026-06-28,2026-07-01T16:06:09,2026-06-28T16:06:09
REP-00001523,LON-0000232,FIN-001032,2239.14,2239.14,paid,2026-03-23,2026-03-25T01:23:54,2026-03-23T01:23:54
REP-00001524,LON-0000232,FIN-001032,2239.14,2239.14,paid,2026-04-22,2026-04-23T01:23:54,2026-04-22T01:23:54
REP-00001525,LON-0000232,FIN-001032,2239.14,2239.14,paid,2026-05-22,2026-05-22T01:23:54,2026-05-22T01:23:54
REP-00001526,LON-0000232,FIN-001032,2239.14,2239.14,paid,2026-06-21,2026-06-22T01:23:54,2026-06-21T01:23:54
REP-00001527,LON-0000233,FIN-001034,4166.61,4166.61,late,2025-07-09,2025-07-13T10:31:59,2025-07-09T10:31:59
REP-00001528,LON-0000233,FIN-001034,4166.61,4166.61,paid,2025-08-08,2025-08-10T10:31:59,2025-08-08T10:31:59
REP-00001529,LON-0000233,FIN-001034,4166.61,4166.61,paid,2025-09-07,2025-09-07T10:31:59,2025-09-07T10:31:59
REP-00001530,LON-0000233,FIN-001034,4166.61,4166.61,paid,2025-10-07,2025-10-09T10:31:59,2025-10-07T10:31:59
REP-00001531,LON-0000233,FIN-001034,4166.61,2202.28,partial,2025-11-06,2025-11-06T10:31:59,2025-11-06T10:31:59
REP-00001532,LON-0000233,FIN-001034,4166.61,1880.89,partial,2025-12-06,2025-12-06T10:31:59,2025-12-06T10:31:59
REP-00001533,LON-0000234,FIN-001039,773.63,773.63,paid,2024-11-18,2024-11-18T18:06:49,2024-11-18T18:06:49
REP-00001534,LON-0000234,FIN-001039,773.63,773.63,paid,2024-12-18,2024-12-19T18:06:49,2024-12-18T18:06:49
REP-00001535,LON-0000234,FIN-001039,773.63,773.63,paid,2025-01-17,2025-01-20T18:06:49,2025-01-17T18:06:49
REP-00001536,LON-0000234,FIN-001039,773.63,773.63,late,2025-02-16,2025-02-28T18:06:49,2025-02-16T18:06:49
REP-00001537,LON-0000234,FIN-001039,773.63,773.63,paid,2025-03-18,2025-03-20T18:06:49,2025-03-18T18:06:49
REP-00001538,LON-0000234,FIN-001039,773.63,773.63,paid,2025-04-17,2025-04-18T18:06:49,2025-04-17T18:06:49
REP-00001539,LON-0000234,FIN-001039,773.63,773.63,paid,2025-05-17,2025-05-17T18:06:49,2025-05-17T18:06:49
REP-00001540,LON-0000234,FIN-001039,773.63,773.63,paid,2025-06-16,2025-06-17T18:06:49,2025-06-16T18:06:49
REP-00001541,LON-0000234,FIN-001039,773.63,773.63,paid,2025-07-16,2025-07-17T18:06:49,2025-07-16T18:06:49
REP-00001542,LON-0000234,FIN-001039,773.63,773.63,paid,2025-08-15,2025-08-16T18:06:49,2025-08-15T18:06:49
REP-00001543,LON-0000234,FIN-001039,773.63,773.63,paid,2025-09-14,2025-09-16T18:06:49,2025-09-14T18:06:49
REP-00001544,LON-0000234,FIN-001039,773.63,773.63,paid,2025-10-14,2025-10-17T18:06:49,2025-10-14T18:06:49
REP-00001545,LON-0000234,FIN-001039,773.63,773.63,paid,2025-11-13,2025-11-14T18:06:49,2025-11-13T18:06:49
REP-00001546,LON-0000234,FIN-001039,773.63,773.63,paid,2025-12-13,2025-12-16T18:06:49,2025-12-13T18:06:49
REP-00001547,LON-0000234,FIN-001039,773.63,773.63,paid,2026-01-12,2026-01-13T18:06:49,2026-01-12T18:06:49
REP-00001548,LON-0000234,FIN-001039,773.63,773.63,paid,2026-02-11,2026-02-13T18:06:49,2026-02-11T18:06:49
REP-00001549,LON-0000234,FIN-001039,773.63,773.63,paid,2026-03-13,2026-03-15T18:06:49,2026-03-13T18:06:49
REP-00001550,LON-0000234,FIN-001039,773.63,773.63,paid,2026-04-12,2026-04-12T18:06:49,2026-04-12T18:06:49
REP-00001551,LON-0000234,FIN-001039,773.63,773.63,paid,2026-05-12,2026-05-12T18:06:49,2026-05-12T18:06:49
REP-00001552,LON-0000234,FIN-001039,773.63,773.63,paid,2026-06-11,2026-06-13T18:06:49,2026-06-11T18:06:49
REP-00001553,LON-0000235,FIN-001040,2674.26,2674.26,paid,2025-04-05,2025-04-05T23:06:31,2025-04-05T23:06:31
REP-00001554,LON-0000235,FIN-001040,2674.26,2674.26,paid,2025-05-05,2025-05-06T23:06:31,2025-05-05T23:06:31
REP-00001555,LON-0000235,FIN-001040,2674.26,2674.26,paid,2025-06-04,2025-06-06T23:06:31,2025-06-04T23:06:31
REP-00001556,LON-0000235,FIN-001040,2674.26,2674.26,late,2025-07-04,2025-07-15T23:06:31,2025-07-04T23:06:31
REP-00001557,LON-0000235,FIN-001040,2674.26,2674.26,paid,2025-08-03,2025-08-04T23:06:31,2025-08-03T23:06:31
REP-00001558,LON-0000235,FIN-001040,2674.26,2674.26,paid,2025-09-02,2025-09-02T23:06:31,2025-09-02T23:06:31
REP-00001559,LON-0000235,FIN-001040,2674.26,2674.26,late,2025-10-02,2025-10-19T23:06:31,2025-10-02T23:06:31
REP-00001560,LON-0000235,FIN-001040,2674.26,2674.26,paid,2025-11-01,2025-11-02T23:06:31,2025-11-01T23:06:31
REP-00001561,LON-0000235,FIN-001040,2674.26,2674.26,paid,2025-12-01,2025-12-04T23:06:31,2025-12-01T23:06:31
REP-00001562,LON-0000235,FIN-001040,2674.26,2674.26,paid,2025-12-31,2025-12-31T23:06:31,2025-12-31T23:06:31
REP-00001563,LON-0000235,FIN-001040,2674.26,2674.26,paid,2026-01-30,2026-01-30T23:06:31,2026-01-30T23:06:31
REP-00001564,LON-0000235,FIN-001040,2674.26,2674.26,paid,2026-03-01,2026-03-03T23:06:31,2026-03-01T23:06:31
REP-00001565,LON-0000236,FIN-001047,1264.11,1264.11,paid,2026-07-11,2026-07-11T14:31:37,2026-07-11T14:31:37
REP-00001566,LON-0000237,FIN-001052,688.7,688.7,paid,2025-03-29,2025-04-01T00:39:25,2025-03-29T00:39:25
REP-00001567,LON-0000237,FIN-001052,688.7,688.7,paid,2025-04-28,2025-04-30T00:39:25,2025-04-28T00:39:25
REP-00001568,LON-0000237,FIN-001052,688.7,688.7,paid,2025-05-28,2025-05-29T00:39:25,2025-05-28T00:39:25
REP-00001569,LON-0000237,FIN-001052,688.7,688.7,paid,2025-06-27,2025-06-29T00:39:25,2025-06-27T00:39:25
REP-00001570,LON-0000237,FIN-001052,688.7,688.7,paid,2025-07-27,2025-07-27T00:39:25,2025-07-27T00:39:25
REP-00001571,LON-0000237,FIN-001052,688.7,688.7,paid,2025-08-26,2025-08-27T00:39:25,2025-08-26T00:39:25
REP-00001572,LON-0000237,FIN-001052,688.7,688.7,paid,2025-09-25,2025-09-27T00:39:25,2025-09-25T00:39:25
REP-00001573,LON-0000237,FIN-001052,688.7,688.7,paid,2025-10-25,2025-10-27T00:39:25,2025-10-25T00:39:25
REP-00001574,LON-0000237,FIN-001052,688.7,688.7,paid,2025-11-24,2025-11-24T00:39:25,2025-11-24T00:39:25
REP-00001575,LON-0000237,FIN-001052,688.7,688.7,paid,2025-12-24,2025-12-25T00:39:25,2025-12-24T00:39:25
REP-00001576,LON-0000237,FIN-001052,688.7,688.7,paid,2026-01-23,2026-01-26T00:39:25,2026-01-23T00:39:25
REP-00001577,LON-0000237,FIN-001052,688.7,688.7,paid,2026-02-22,2026-02-25T00:39:25,2026-02-22T00:39:25
REP-00001578,LON-0000237,FIN-001052,688.7,688.7,paid,2026-03-24,2026-03-26T00:39:25,2026-03-24T00:39:25
REP-00001579,LON-0000237,FIN-001052,688.7,688.7,paid,2026-04-23,2026-04-25T00:39:25,2026-04-23T00:39:25
REP-00001580,LON-0000237,FIN-001052,688.7,688.7,paid,2026-05-23,2026-05-25T00:39:25,2026-05-23T00:39:25
REP-00001581,LON-0000237,FIN-001052,688.7,688.7,paid,2026-06-22,2026-06-23T00:39:25,2026-06-22T00:39:25
REP-00001582,LON-0000238,FIN-001061,918.44,918.44,late,2026-06-30,2026-07-29T20:46:28,2026-06-30T20:46:28
REP-00001583,LON-0000239,FIN-001079,3451.43,3451.43,paid,2026-06-10,2026-06-10T04:17:18,2026-06-10T04:17:18
REP-00001584,LON-0000240,FIN-001085,1459.02,1459.02,paid,2026-03-26,2026-03-29T09:31:36,2026-03-26T09:31:36
REP-00001585,LON-0000240,FIN-001085,1459.02,1459.02,paid,2026-04-25,2026-04-28T09:31:36,2026-04-25T09:31:36
REP-00001586,LON-0000240,FIN-001085,1459.02,1459.02,late,2026-05-25,2026-06-14T09:31:36,2026-05-25T09:31:36
REP-00001587,LON-0000240,FIN-001085,1459.02,1459.02,paid,2026-06-24,2026-06-26T09:31:36,2026-06-24T09:31:36
REP-00001588,LON-0000241,FIN-001089,356.36,356.36,paid,2024-11-02,2024-11-02T12:21:19,2024-11-02T12:21:19
REP-00001589,LON-0000241,FIN-001089,356.36,356.36,paid,2024-12-02,2024-12-02T12:21:19,2024-12-02T12:21:19
REP-00001590,LON-0000241,FIN-001089,356.36,356.36,paid,2025-01-01,2025-01-01T12:21:19,2025-01-01T12:21:19
REP-00001591,LON-0000241,FIN-001089,356.36,356.36,paid,2025-01-31,2025-01-31T12:21:19,2025-01-31T12:21:19
REP-00001592,LON-0000241,FIN-001089,356.36,356.36,paid,2025-03-02,2025-03-02T12:21:19,2025-03-02T12:21:19
REP-00001593,LON-0000241,FIN-001089,356.36,356.36,paid,2025-04-01,2025-04-02T12:21:19,2025-04-01T12:21:19
REP-00001594,LON-0000241,FIN-001089,356.36,356.36,paid,2025-05-01,2025-05-02T12:21:19,2025-05-01T12:21:19
REP-00001595,LON-0000241,FIN-001089,356.36,356.36,paid,2025-05-31,2025-05-31T12:21:19,2025-05-31T12:21:19
REP-00001596,LON-0000241,FIN-001089,356.36,356.36,late,2025-06-30,2025-07-09T12:21:19,2025-06-30T12:21:19
REP-00001597,LON-0000241,FIN-001089,356.36,356.36,paid,2025-07-30,2025-07-31T12:21:19,2025-07-30T12:21:19
REP-00001598,LON-0000241,FIN-001089,356.36,356.36,paid,2025-08-29,2025-08-31T12:21:19,2025-08-29T12:21:19
REP-00001599,LON-0000241,FIN-001089,356.36,356.36,paid,2025-09-28,2025-09-28T12:21:19,2025-09-28T12:21:19
REP-00001600,LON-0000242,FIN-001090,1210.32,1210.32,late,2026-05-24,2026-06-12T08:31:05,2026-05-24T08:31:05
REP-00001601,LON-0000242,FIN-001090,1210.32,1210.32,paid,2026-06-23,2026-06-24T08:31:05,2026-06-23T08:31:05
REP-00001602,LON-0000243,FIN-001105,966.69,966.69,late,2025-10-07,2025-11-06T12:12:33,2025-10-07T12:12:33
REP-00001603,LON-0000243,FIN-001105,966.69,966.69,late,2025-11-06,2025-11-16T12:12:33,2025-11-06T12:12:33
REP-00001604,LON-0000243,FIN-001105,966.69,966.69,late,2025-12-06,2026-01-01T12:12:33,2025-12-06T12:12:33
REP-00001605,LON-0000243,FIN-001105,966.69,966.69,paid,2026-01-05,2026-01-08T12:12:33,2026-01-05T12:12:33
REP-00001606,LON-0000243,FIN-001105,966.69,966.69,paid,2026-02-04,2026-02-04T12:12:33,2026-02-04T12:12:33
REP-00001607,LON-0000243,FIN-001105,966.69,966.69,paid,2026-03-06,2026-03-06T12:12:33,2026-03-06T12:12:33
REP-00001608,LON-0000243,FIN-001105,966.69,966.69,paid,2026-04-05,2026-04-08T12:12:33,2026-04-05T12:12:33
REP-00001609,LON-0000243,FIN-001105,966.69,966.69,late,2026-05-05,2026-05-28T12:12:33,2026-05-05T12:12:33
REP-00001610,LON-0000243,FIN-001105,966.69,966.69,paid,2026-06-04,2026-06-06T12:12:33,2026-06-04T12:12:33
REP-00001611,LON-0000244,FIN-001115,393.28,393.28,paid,2026-07-29,2026-07-31T11:45:36,2026-07-29T11:45:36
REP-00001612,LON-0000245,FIN-001116,1009.02,1009.02,paid,2026-04-08,2026-04-11T07:20:17,2026-04-08T07:20:17
REP-00001613,LON-0000245,FIN-001116,1009.02,1009.02,late,2026-05-08,2026-05-22T07:20:17,2026-05-08T07:20:17
REP-00001614,LON-0000245,FIN-001116,1009.02,1009.02,paid,2026-06-07,2026-06-08T07:20:17,2026-06-07T07:20:17
REP-00001615,LON-0000246,FIN-001117,1221.11,1221.11,paid,2026-07-21,2026-07-21T05:59:26,2026-07-21T05:59:26
REP-00001616,LON-0000247,FIN-001127,4026.03,4026.03,paid,2025-08-11,2025-08-11T09:21:24,2025-08-11T09:21:24
REP-00001617,LON-0000247,FIN-001127,4026.03,4026.03,paid,2025-09-10,2025-09-10T09:21:24,2025-09-10T09:21:24
REP-00001618,LON-0000247,FIN-001127,4026.03,4026.03,paid,2025-10-10,2025-10-11T09:21:24,2025-10-10T09:21:24
REP-00001619,LON-0000247,FIN-001127,4026.03,4026.03,paid,2025-11-09,2025-11-10T09:21:24,2025-11-09T09:21:24
REP-00001620,LON-0000247,FIN-001127,4026.03,4026.03,paid,2025-12-09,2025-12-11T09:21:24,2025-12-09T09:21:24
REP-00001621,LON-0000247,FIN-001127,4026.03,4026.03,paid,2026-01-08,2026-01-11T09:21:24,2026-01-08T09:21:24
REP-00001622,LON-0000248,FIN-001131,1037.1,1037.1,paid,2024-11-25,2024-11-26T15:38:29,2024-11-25T15:38:29
REP-00001623,LON-0000248,FIN-001131,1037.1,1037.1,paid,2024-12-25,2024-12-26T15:38:29,2024-12-25T15:38:29
REP-00001624,LON-0000248,FIN-001131,1037.1,1037.1,paid,2025-01-24,2025-01-25T15:38:29,2025-01-24T15:38:29
REP-00001625,LON-0000248,FIN-001131,1037.1,1037.1,paid,2025-02-23,2025-02-25T15:38:29,2025-02-23T15:38:29
REP-00001626,LON-0000248,FIN-001131,1037.1,1037.1,paid,2025-03-25,2025-03-26T15:38:29,2025-03-25T15:38:29
REP-00001627,LON-0000248,FIN-001131,1037.1,1037.1,paid,2025-04-24,2025-04-27T15:38:29,2025-04-24T15:38:29
REP-00001628,LON-0000248,FIN-001131,1037.1,1037.1,paid,2025-05-24,2025-05-24T15:38:29,2025-05-24T15:38:29
REP-00001629,LON-0000248,FIN-001131,1037.1,1037.1,paid,2025-06-23,2025-06-25T15:38:29,2025-06-23T15:38:29
REP-00001630,LON-0000248,FIN-001131,1037.1,1037.1,paid,2025-07-23,2025-07-25T15:38:29,2025-07-23T15:38:29
REP-00001631,LON-0000248,FIN-001131,1037.1,1037.1,paid,2025-08-22,2025-08-23T15:38:29,2025-08-22T15:38:29
REP-00001632,LON-0000248,FIN-001131,1037.1,1037.1,paid,2025-09-21,2025-09-21T15:38:29,2025-09-21T15:38:29
REP-00001633,LON-0000248,FIN-001131,1037.1,1037.1,paid,2025-10-21,2025-10-24T15:38:29,2025-10-21T15:38:29
